Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
15021.0,8,12,2783.83,3,3,3,333,Champions
15022.0,11,5,1186.09,3,2,2,322,Potential loyalists
15023.0,3,20,12170.68,3,3,3,333,Champions
15024.0,9,16,4075.51,3,3,3,333,Champions
15025.0,33,2,1013.09,3,1,2,312,Potential loyalists
15026.0,80,5,1061.61,2,2,2,222,Others
15027.0,30,10,3195.6,3,3,3,333,Champions
15028.0,8,6,1157.71,3,3,2,332,Loyal customers
15029.0,619,1,365.1,1,1,1,111,Hibernating / lost
15030.0,71,8,1979.91,2,3,3,233,Loyal customers
15031.0,4,14,3156.58,3,3,3,333,Champions
15032.0,256,8,13780.65,2,3,3,233,Loyal customers
15033.0,4,10,2586.67,3,3,3,333,Champions
15034.0,15,14,8313.4,3,3,3,333,Champions
15035.0,89,1,252.73000000000002,2,1,1,211,Others
15036.0,72,3,465.55,2,2,1,221,Others
15037.0,376,2,402.51,1,1,1,111,Hibernating / lost
15038.0,58,9,1309.86,2,3,2,232,Loyal customers
15039.0,9,93,40031.43,3,3,3,333,Champions
15040.0,541,1,7.49,1,1,1,111,Hibernating / lost
15041.0,170,2,294.02,2,1,1,211,Others
15042.0,199,2,315.45,2,1,1,211,Others
15043.0,31,6,2873.7999999999997,3,3,3,333,Champions
15044.0,19,35,16204.33,3,3,3,333,Champions
15045.0,151,2,735.66,2,1,2,212,Others
15046.0,9,25,7812.389999999999,3,3,3,333,Champions
15047.0,269,1,343.62,1,1,1,111,Hibernating / lost
15048.0,65,4,482.75,2,2,2,222,Others
15049.0,273,1,121.17000000000002,1,1,1,111,Hibernating / lost
15050.0,25,5,4193.79,3,2,3,323,Potential loyalists
15051.0,23,9,3935.16,3,3,3,333,Champions
15052.0,319,1,215.78,1,1,1,111,Hibernating / lost
15053.0,4,3,697.79,3,2,2,322,Potential loyalists
15054.0,12,2,302.1,3,1,1,311,New customers
15055.0,474,3,560.07,1,2,2,122,At risk
15056.0,520,1,133.45,1,1,1,111,Hibernating / lost
15057.0,275,5,3255.96,1,2,3,123,At risk
15058.0,25,16,3410.03,3,3,3,333,Champions
15059.0,40,19,3523.57,3,3,3,333,Champions
15060.0,8,4,303.09,3,2,1,321,Potential loyalists
15061.0,3,127,137818.52,3,3,3,333,Champions
15062.0,71,8,2585.62,2,3,3,233,Loyal customers
15063.0,213,1,370.79999999999995,2,1,1,211,Others
15064.0,410,4,1254.41,1,2,2,122,At risk
15065.0,37,5,3326.86,3,2,3,323,Potential loyalists
15066.0,53,1,893.59,2,1,2,212,Others
15067.0,78,5,3877.88,2,2,3,223,Others
15068.0,46,4,1176.85,2,2,2,222,Others
15069.0,179,1,1109.53,2,1,2,212,Others
15070.0,372,3,843.25,1,2,2,122,At risk
15071.0,93,4,1455.56,2,2,2,222,Others
15072.0,479,1,187.51999999999998,1,1,1,111,Hibernating / lost
15073.0,9,8,2788.02,3,3,3,333,Champions
15074.0,105,3,1566.33,2,2,2,222,Others
15075.0,77,1,773.03,2,1,2,212,Others
15076.0,172,3,1447.74,2,2,2,222,Others
15077.0,494,2,2428.08,1,1,3,113,Hibernating / lost
15078.0,7,53,17761.88,3,3,3,333,Champions
15079.0,212,11,3767.35,2,3,3,233,Loyal customers
15080.0,427,2,546.25,1,1,2,112,Hibernating / lost
15081.0,22,12,1965.72,3,3,3,333,Champions
15082.0,668,1,93.35000000000001,1,1,1,111,Hibernating / lost
15083.0,256,1,88.2,2,1,1,211,Others
15084.0,379,2,965.2,1,1,2,112,Hibernating / lost
15085.0,729,1,347.54,1,1,1,111,Hibernating / lost
15086.0,564,2,218.53,1,1,1,111,Hibernating / lost
15087.0,281,1,306.94,1,1,1,111,Hibernating / lost
15088.0,21,2,1160.07,3,1,2,312,Potential loyalists
15089.0,10,6,2420.84,3,3,3,333,Champions
15090.0,308,1,381.32,1,1,1,111,Hibernating / lost
15091.0,67,3,1046.6100000000001,2,2,2,222,Others
15092.0,215,3,776.46,2,2,2,222,Others
15093.0,18,23,14326.11,3,3,3,333,Champions
15094.0,463,2,83.0,1,1,1,111,Hibernating / lost
15095.0,103,10,3141.64,2,3,3,233,Loyal customers
15096.0,42,1,219.39000000000001,2,1,1,211,Others
15097.0,4,3,908.35,3,2,2,322,Potential loyalists
15098.0,182,3,39916.5,2,2,3,223,Others
15099.0,84,1,410.48,2,1,1,211,Others
15100.0,333,7,2894.7,1,3,3,133,At risk
15101.0,8,6,1477.94,3,3,2,332,Loyal customers
15102.0,530,2,554.67,1,1,2,112,Hibernating / lost
15103.0,31,2,703.36,3,1,2,312,Potential loyalists
15104.0,196,2,1027.44,2,1,2,212,Others
15105.0,18,9,3094.91,3,3,3,333,Champions
15106.0,17,5,1422.52,3,2,2,322,Potential loyalists
15107.0,311,9,940.35,1,3,2,132,At risk
15108.0,141,4,1300.25,2,2,2,222,Others
15109.0,245,3,983.1,2,2,2,222,Others
15110.0,23,6,1505.8500000000001,3,3,2,332,Loyal customers
15111.0,29,5,2730.87,3,2,3,323,Potential loyalists
15112.0,611,1,209.4,1,1,1,111,Hibernating / lost
15113.0,9,3,3609.33,3,2,3,323,Potential loyalists
15114.0,30,12,3400.12,3,3,3,333,Champions
15115.0,18,2,531.85,3,1,2,312,Potential loyalists
15116.0,17,4,1352.75,3,2,2,322,Potential loyalists
15117.0,14,8,2485.9700000000003,3,3,3,333,Champions
15118.0,134,1,244.8,2,1,1,211,Others
15119.0,245,1,266.4,2,1,1,211,Others
15120.0,133,1,358.82,2,1,1,211,Others
15121.0,50,2,457.72,2,1,1,211,Others
15122.0,114,11,4497.47,2,3,3,233,Loyal customers
15123.0,7,5,4656.17,3,2,3,323,Potential loyalists
15124.0,22,4,450.82,3,2,1,321,Potential loyalists
15125.0,25,24,17024.87,3,3,3,333,Champions
15126.0,536,2,449.49,1,1,1,111,Hibernating / lost
15127.0,65,2,711.5,2,1,2,212,Others
15128.0,60,5,1783.68,2,2,3,223,Others
15129.0,50,23,6860.18,2,3,3,233,Loyal customers
15130.0,169,1,330.11,2,1,1,211,Others
15131.0,394,1,80.28,1,1,1,111,Hibernating / lost
15132.0,18,5,977.9300000000001,3,2,2,322,Potential loyalists
15133.0,127,5,1806.9,2,2,3,223,Others
15134.0,14,10,1596.29,3,3,2,332,Loyal customers
15135.0,239,2,305.68,2,1,1,211,Others
15136.0,2,4,1286.7,3,2,2,322,Potential loyalists
15137.0,520,2,823.4,1,1,2,112,Hibernating / lost
15138.0,393,1,502.52,1,1,2,112,Hibernating / lost
15139.0,239,2,178.96,2,1,1,211,Others
15140.0,52,8,3243.69,2,3,3,233,Loyal customers
15141.0,457,7,1388.47,1,3,2,132,At risk
15142.0,46,6,2619.92,2,3,3,233,Loyal customers
15143.0,225,2,563.63,2,1,2,212,Others
15144.0,8,29,12160.31,3,3,3,333,Champions
15145.0,4,4,1194.73,3,2,2,322,Potential loyalists
15146.0,164,2,1327.16,2,1,2,212,Others
15147.0,240,1,623.5,2,1,2,212,Others
15148.0,10,1,301.29,3,1,1,311,New customers
15149.0,133,5,1554.6100000000001,2,2,2,222,Others
15150.0,17,13,9001.08,3,3,3,333,Champions
15151.0,423,2,2085.61,1,1,3,113,Hibernating / lost
15152.0,9,14,5263.83,3,3,3,333,Champions
15153.0,31,1,329.25,3,1,1,311,New customers
15154.0,75,3,1388.41,2,2,2,222,Others
15155.0,383,1,383.96999999999997,1,1,1,111,Hibernating / lost
15156.0,1,3,961.49,3,2,2,322,Potential loyalists
15157.0,3,5,2654.11,3,2,3,323,Potential loyalists
15158.0,45,2,606.02,2,1,2,212,Others
15159.0,1,34,22116.73,3,3,3,333,Champions
15160.0,357,4,589.27,1,2,2,122,At risk
15161.0,388,1,119.92,1,1,1,111,Hibernating / lost
15162.0,731,1,312.9,1,1,1,111,Hibernating / lost
15163.0,18,2,304.47,3,1,1,311,New customers
15164.0,68,9,2068.92,2,3,3,233,Loyal customers
15165.0,373,1,975.5,1,1,2,112,Hibernating / lost
15166.0,467,1,167.16,1,1,1,111,Hibernating / lost
15167.0,320,5,1659.67,1,2,3,123,At risk
15168.0,25,1,106.56,3,1,1,311,New customers
15169.0,382,2,569.22,1,1,2,112,Hibernating / lost
15170.0,406,1,81.15,1,1,1,111,Hibernating / lost
15171.0,331,1,1289.5,1,1,2,112,Hibernating / lost
15172.0,8,5,1624.05,3,2,3,323,Potential loyalists
15173.0,380,7,1494.6,1,3,2,132,At risk
15174.0,322,2,481.46,1,1,2,112,Hibernating / lost
15175.0,71,1,224.14,2,1,1,211,Others
15176.0,667,1,988.04,1,1,2,112,Hibernating / lost
15177.0,425,1,948.93,1,1,2,112,Hibernating / lost
15178.0,260,1,40.5,2,1,1,211,Others
15179.0,18,13,7491.92,3,3,3,333,Champions
15180.0,367,3,904.4300000000001,1,2,2,122,At risk
15181.0,66,5,1200.2,2,2,2,222,Others
15182.0,154,11,2998.952,2,3,3,233,Loyal customers
15183.0,547,3,639.93,1,2,2,122,At risk
15184.0,29,4,689.95,3,2,2,322,Potential loyalists
15185.0,70,1,310.62,2,1,1,211,Others
15186.0,14,5,1403.2,3,2,2,322,Potential loyalists
15187.0,1,16,4777.18,3,3,3,333,Champions
15188.0,725,1,310.43,1,1,1,111,Hibernating / lost
15189.0,1,46,17524.38,3,3,3,333,Champions
15190.0,434,1,834.4399999999999,1,1,2,112,Hibernating / lost
15191.0,463,3,588.05,1,2,2,122,At risk
15192.0,119,5,1981.39,2,2,3,223,Others
15193.0,60,1,499.32,2,1,2,212,Others
15194.0,3,28,12427.69,3,3,3,333,Champions
15195.0,2,1,3861.0,3,1,3,313,Potential loyalists
15196.0,432,2,316.25,1,1,1,111,Hibernating / lost
15197.0,10,6,1877.51,3,3,3,333,Champions
15198.0,92,5,571.35,2,2,2,222,Others
15199.0,59,10,3122.4,2,3,3,233,Loyal customers
15200.0,494,1,549.05,1,1,2,112,Hibernating / lost
15201.0,87,7,1842.95,2,3,3,233,Loyal customers
15202.0,420,3,6001.49,1,2,3,123,At risk
15203.0,25,15,4400.18,3,3,3,333,Champions
15204.0,357,1,316.58,1,1,1,111,Hibernating / lost
15205.0,85,2,653.24,2,1,2,212,Others
15206.0,10,4,420.29999999999995,3,2,1,321,Potential loyalists
15207.0,416,3,683.9200000000001,1,2,2,122,At risk
15208.0,1,6,970.52,3,3,2,332,Loyal customers
15209.0,730,1,178.98000000000002,1,1,1,111,Hibernating / lost
15210.0,225,3,1176.19,2,2,2,222,Others
15211.0,60,2,1277.48,2,1,2,212,Others
15212.0,241,2,208.28,2,1,1,211,Others
15213.0,318,2,328.35,1,1,1,111,Hibernating / lost
15214.0,1,8,1661.44,3,3,3,333,Champions
15215.0,46,7,2422.43,2,3,3,233,Loyal customers
15216.0,87,2,486.09,2,1,2,212,Others
15217.0,563,1,426.24,1,1,1,111,Hibernating / lost
15218.0,10,22,11516.57,3,3,3,333,Champions
15219.0,176,2,685.45,2,1,2,212,Others
15220.0,51,6,1778.96,2,3,3,233,Loyal customers
15221.0,366,4,2465.4500000000003,1,2,3,123,At risk
15222.0,318,11,3550.91,1,3,3,133,At risk
15223.0,225,5,1417.95,2,2,2,222,Others
15224.0,358,5,871.36,1,2,2,122,At risk
15225.0,234,1,409.40000000000003,2,1,1,211,Others
15226.0,310,1,154.41,1,1,1,111,Hibernating / lost
15227.0,36,9,2488.4900000000002,3,3,3,333,Champions
15228.0,66,6,5580.2699999999995,2,3,3,233,Loyal customers
15229.0,586,1,160.5,1,1,1,111,Hibernating / lost
15230.0,239,2,429.6,2,1,1,211,Others
15231.0,621,1,250.26,1,1,1,111,Hibernating / lost
15232.0,113,2,612.06,2,1,2,212,Others
15233.0,401,1,59.400000000000006,1,1,1,111,Hibernating / lost
15234.0,276,1,197.0,1,1,1,111,Hibernating / lost
15235.0,217,16,2937.81,2,3,3,233,Loyal customers
15236.0,298,1,321.05,1,1,1,111,Hibernating / lost
15237.0,1,4,1412.32,3,2,2,322,Potential loyalists
15238.0,29,3,1071.99,3,2,2,322,Potential loyalists
15239.0,10,2,780.59,3,1,2,312,Potential loyalists
15240.0,44,12,4459.98,2,3,3,233,Loyal customers
15241.0,66,11,3050.16,2,3,3,233,Loyal customers
15242.0,422,1,302.04,1,1,1,111,Hibernating / lost
15243.0,74,2,927.2800000000001,2,1,2,212,Others
15244.0,65,3,912.08,2,2,2,222,Others
15245.0,134,8,4610.84,2,3,3,233,Loyal customers
15246.0,238,3,780.4,2,2,2,222,Others
15247.0,122,3,976.06,2,2,2,222,Others
15248.0,411,3,1893.93,1,2,3,123,At risk
15249.0,31,18,9266.0,3,3,3,333,Champions
15250.0,640,1,60.0,1,1,1,111,Hibernating / lost
15251.0,9,21,20324.54,3,3,3,333,Champions
15252.0,36,5,2103.41,3,2,3,323,Potential loyalists
15253.0,16,8,2055.09,3,3,3,333,Champions
15254.0,127,3,1088.35,2,2,2,222,Others
15255.0,66,9,3729.42,2,3,3,233,Loyal customers
15256.0,148,2,170.4,2,1,1,211,Others
15257.0,283,2,685.9,1,1,2,112,Hibernating / lost
15258.0,168,2,623.16,2,1,2,212,Others
15259.0,512,4,1182.3799999999999,1,2,2,122,At risk
15260.0,100,25,9188.23,2,3,3,233,Loyal customers
15261.0,135,4,1508.0,2,2,2,222,Others
15262.0,323,3,418.82,1,2,1,121,At risk
15263.0,106,1,156.51,2,1,1,211,Others
15264.0,64,2,848.4,2,1,2,212,Others
15265.0,151,4,3345.64,2,2,3,223,Others
15266.0,338,5,852.21,1,2,2,122,At risk
15267.0,22,5,1717.36,3,2,3,323,Potential loyalists
15268.0,478,3,961.9000000000001,1,2,2,122,At risk
15269.0,23,3,1225.3600000000001,3,2,2,322,Potential loyalists
15270.0,15,21,8524.86,3,3,3,333,Champions
15271.0,7,24,4709.54,3,3,3,333,Champions
15272.0,57,6,2085.48,2,3,3,233,Loyal customers
15273.0,599,1,228.96,1,1,1,111,Hibernating / lost
15274.0,4,2,716.57,3,1,2,312,Potential loyalists
15275.0,37,1,615.14,3,1,2,312,Potential loyalists
15276.0,66,4,649.53,2,2,2,222,Others
15277.0,46,2,476.34,2,1,2,212,Others
15278.0,561,4,496.15999999999997,1,2,2,122,At risk
15279.0,354,5,1580.54,1,2,2,122,At risk
15280.0,172,3,406.21999999999997,2,2,1,221,Others
15281.0,58,16,8543.57,2,3,3,233,Loyal customers
15282.0,570,1,348.59,1,1,1,111,Hibernating / lost
15283.0,390,3,148.33,1,2,1,121,At risk
15284.0,500,1,24.75,1,1,1,111,Hibernating / lost
15285.0,407,1,94.92,1,1,1,111,Hibernating / lost
15286.0,49,1,240.55,2,1,1,211,Others
15287.0,22,5,856.03,3,2,2,322,Potential loyalists
15288.0,43,10,3883.13,2,3,3,233,Loyal customers
15289.0,29,5,1593.09,3,2,2,322,Potential loyalists
15290.0,4,26,10496.28,3,3,3,333,Champions
15291.0,25,40,13846.56,3,3,3,333,Champions
15292.0,201,1,180.94,2,1,1,211,Others
15293.0,665,1,247.5,1,1,1,111,Hibernating / lost
15294.0,410,1,233.35,1,1,1,111,Hibernating / lost
15295.0,654,1,217.23999999999998,1,1,1,111,Hibernating / lost
15296.0,50,12,10342.83,2,3,3,233,Loyal customers
15297.0,10,3,641.94,3,2,2,322,Potential loyalists
15298.0,2,23,9459.37,3,3,3,333,Champions
15299.0,67,10,7991.54,2,3,3,233,Loyal customers
15300.0,64,1,496.44,2,1,2,212,Others
15301.0,50,17,7603.4400000000005,2,3,3,233,Loyal customers
15302.0,730,1,308.0,1,1,1,111,Hibernating / lost
15303.0,290,3,1224.18,1,2,2,122,At risk
15304.0,60,9,919.5500000000001,2,3,2,232,Loyal customers
15305.0,555,1,93.6,1,1,1,111,Hibernating / lost
15306.0,64,9,3484.73,2,3,3,233,Loyal customers
15307.0,95,1,205.3,2,1,1,211,Others
15308.0,274,1,310.47,1,1,1,111,Hibernating / lost
15309.0,610,4,797.96,1,2,2,122,At risk
15310.0,478,1,1634.64,1,1,3,113,Hibernating / lost
15311.0,0,208,116771.16,3,3,3,333,Champions
15312.0,75,12,2930.19,2,3,3,233,Loyal customers
15313.0,110,1,52.0,2,1,1,211,Others
15314.0,199,3,820.4499999999999,2,2,2,222,Others
15315.0,64,2,570.5,2,1,2,212,Others
15316.0,326,1,165.0,1,1,1,111,Hibernating / lost
15317.0,677,1,129.75,1,1,1,111,Hibernating / lost
15318.0,3,1,312.62,3,1,1,311,New customers
15319.0,283,1,204.5,1,1,1,111,Hibernating / lost
15320.0,44,1,267.13,2,1,1,211,Others
15321.0,70,12,6709.7300000000005,2,3,3,233,Loyal customers
15322.0,85,2,1390.86,2,1,2,212,Others
15323.0,562,3,434.6,1,2,1,121,At risk
15324.0,701,1,140.22000000000003,1,1,1,111,Hibernating / lost
15325.0,103,8,1602.01,2,3,2,232,Loyal customers
15326.0,333,5,1700.52,1,2,3,123,At risk
15327.0,52,1,208.75,2,1,1,211,Others
15328.0,407,1,107.24,1,1,1,111,Hibernating / lost
15329.0,39,11,2984.33,3,3,3,333,Champions
15330.0,32,2,714.96,3,1,2,312,Potential loyalists
15331.0,499,3,767.91,1,2,2,122,At risk
15332.0,366,6,6553.74,1,3,3,133,At risk
15333.0,208,1,1028.56,2,1,2,212,Others
15334.0,156,3,351.67,2,2,1,221,Others
15335.0,53,1,173.97,2,1,1,211,Others
15336.0,401,1,240.5,1,1,1,111,Hibernating / lost
15337.0,411,1,373.02,1,1,1,111,Hibernating / lost
15338.0,677,1,283.43,1,1,1,111,Hibernating / lost
15339.0,66,7,1827.84,2,3,3,233,Loyal customers
15340.0,561,1,105.5,1,1,1,111,Hibernating / lost
15341.0,80,2,2402.7200000000003,2,1,3,213,Others
15342.0,129,1,406.09,2,1,1,211,Others
15343.0,87,1,364.5,2,1,1,211,Others
15344.0,0,3,563.94,3,2,2,322,Potential loyalists
15345.0,45,1,393.54,2,1,1,211,Others
15346.0,332,3,596.12,1,2,2,122,At risk
15347.0,366,4,1363.6,1,2,2,122,At risk
15348.0,72,1,158.04,2,1,1,211,Others
15349.0,158,2,473.81,2,1,2,212,Others
15350.0,373,2,663.25,1,1,2,112,Hibernating / lost
15351.0,12,10,3738.29,3,3,3,333,Champions
15352.0,548,1,114.95,1,1,1,111,Hibernating / lost
15353.0,254,7,3175.95,2,3,3,233,Loyal customers
15354.0,603,3,284.4,1,2,1,121,At risk
15355.0,29,2,277.05,3,1,1,311,New customers
15356.0,31,13,3464.95,3,3,3,333,Champions
15358.0,4,42,17050.41,3,3,3,333,Champions
15359.0,662,8,181.35,1,3,1,131,At risk
15360.0,39,1,427.93,3,1,1,311,New customers
15361.0,361,4,689.07,1,2,2,122,At risk
15362.0,448,2,613.08,1,1,2,112,Hibernating / lost
15363.0,372,2,1004.11,1,1,2,112,Hibernating / lost
15364.0,95,2,913.19,2,1,2,212,Others
15365.0,25,13,4557.13,3,3,3,333,Champions
15366.0,75,7,2389.08,2,3,3,233,Loyal customers
15367.0,57,11,5081.33,2,3,3,233,Loyal customers
15368.0,21,2,722.74,3,1,2,312,Potential loyalists
15369.0,492,11,6251.26,1,3,3,133,At risk
15370.0,40,8,3739.01,3,3,3,333,Champions
15371.0,662,1,59.400000000000006,1,1,1,111,Hibernating / lost
15372.0,137,8,6017.06,2,3,3,233,Loyal customers
15373.0,8,17,3421.39,3,3,3,333,Champions
15374.0,128,2,307.32,2,1,1,211,Others
15375.0,690,1,60.959999999999994,1,1,1,111,Hibernating / lost
15376.0,40,3,1233.3600000000001,3,2,2,322,Potential loyalists
15377.0,382,4,1211.75,1,2,2,122,At risk
15378.0,462,2,246.5,1,1,1,111,Hibernating / lost
15379.0,169,8,4877.84,2,3,3,233,Loyal customers
15380.0,8,11,3479.0600000000004,3,3,3,333,Champions
15381.0,213,5,1890.5700000000002,2,2,3,223,Others
15382.0,14,12,13733.550000000001,3,3,3,333,Champions
15384.0,169,4,2027.79,2,2,3,223,Others
15385.0,40,3,942.08,3,2,2,322,Potential loyalists
15386.0,186,1,394.14,2,1,1,211,Others
15387.0,492,1,468.65,1,1,1,111,Hibernating / lost
15388.0,270,1,140.54,1,1,1,111,Hibernating / lost
15389.0,172,5,2733.8,2,2,3,223,Others
15390.0,396,2,1216.66,1,1,2,112,Hibernating / lost
15391.0,584,1,289.87,1,1,1,111,Hibernating / lost
15392.0,4,7,2911.62,3,3,3,333,Champions
15393.0,16,5,891.34,3,2,2,322,Potential loyalists
15394.0,9,11,5286.8,3,3,3,333,Champions
15395.0,325,1,107.45,1,1,1,111,Hibernating / lost
15396.0,112,2,796.38,2,1,2,212,Others
15397.0,289,1,94.0,1,1,1,111,Hibernating / lost
15398.0,16,2,1345.53,3,1,2,312,Potential loyalists
15399.0,1,3,815.77,3,2,2,322,Potential loyalists
15400.0,92,8,1302.3,2,3,2,232,Loyal customers
15401.0,452,2,216.95000000000002,1,1,1,111,Hibernating / lost
15402.0,148,6,1830.54,2,3,3,233,Loyal customers
15403.0,491,2,170.88,1,1,1,111,Hibernating / lost
15404.0,375,1,257.06,1,1,1,111,Hibernating / lost
15405.0,189,2,659.84,2,1,2,212,Others
15406.0,31,4,975.87,3,2,2,322,Potential loyalists
15407.0,33,4,1056.44,3,2,2,322,Potential loyalists
15408.0,264,1,267.18,2,1,1,211,Others
15409.0,721,1,131.25,1,1,1,111,Hibernating / lost
15410.0,84,10,4685.72,2,3,3,233,Loyal customers
15411.0,26,4,1358.88,3,2,2,322,Potential loyalists
15412.0,171,1,190.53,2,1,1,211,Others
15413.0,691,5,6798.72,1,2,3,123,At risk
15414.0,9,3,774.9000000000001,3,2,2,322,Potential loyalists
15415.0,313,1,572.8100000000001,1,1,2,112,Hibernating / lost
15416.0,64,7,4572.82,2,3,3,233,Loyal customers
15417.0,85,1,508.8,2,1,2,212,Others
15418.0,425,2,452.32,1,1,1,111,Hibernating / lost
15419.0,24,1,135.86,3,1,1,311,New customers
15420.0,434,6,743.0,1,3,2,132,At risk
15421.0,58,10,3805.34,2,3,3,233,Loyal customers
15422.0,323,7,1619.97,1,3,2,132,At risk
15423.0,38,3,266.89,3,2,1,321,Potential loyalists
15424.0,254,3,597.78,2,2,2,222,Others
15425.0,400,4,1944.57,1,2,3,123,At risk
15426.0,19,9,2615.39,3,3,3,333,Champions
15427.0,33,3,1483.14,3,2,2,322,Potential loyalists
15428.0,15,4,762.75,3,2,2,322,Potential loyalists
15429.0,26,2,397.35,3,1,1,311,New customers
15430.0,467,2,954.75,1,1,2,112,Hibernating / lost
15431.0,502,1,153.24,1,1,1,111,Hibernating / lost
15432.0,23,2,320.76,3,1,1,311,New customers
15433.0,213,2,533.3,2,1,2,212,Others
15434.0,8,11,2567.06,3,3,3,333,Champions
15435.0,22,1,149.29,3,1,1,311,New customers
15436.0,12,3,1122.53,3,2,2,322,Potential loyalists
15437.0,262,2,393.45,2,1,1,211,Others
15438.0,131,1,156.57999999999998,2,1,1,211,Others
15439.0,404,4,1269.05,1,2,2,122,At risk
15440.0,54,3,383.68,2,2,1,221,Others
15441.0,396,3,1254.21,1,2,2,122,At risk
15442.0,248,1,594.0,2,1,2,212,Others
15443.0,1,14,5175.93,3,3,3,333,Champions
15444.0,9,2,1418.26,3,1,2,312,Potential loyalists
15445.0,264,2,284.5,2,1,1,211,Others
15446.0,376,3,406.95,1,2,1,121,At risk
15447.0,330,5,492.88,1,2,2,122,At risk
15448.0,312,2,788.81,1,1,2,112,Hibernating / lost
15449.0,26,3,974.52,3,2,2,322,Potential loyalists
15450.0,30,1,429.84,3,1,1,311,New customers
15451.0,434,2,233.21,1,1,1,111,Hibernating / lost
15452.0,29,6,1799.1100000000001,3,3,3,333,Champions
15453.0,1,7,1388.37,3,3,2,332,Loyal customers
15454.0,362,2,307.69,1,1,1,111,Hibernating / lost
15455.0,597,1,38.25,1,1,1,111,Hibernating / lost
15456.0,283,10,2119.27,1,3,3,133,At risk
15457.0,262,1,237.07,2,1,1,211,Others
15458.0,25,2,370.43999999999994,3,1,1,311,New customers
15459.0,417,2,202.82999999999998,1,1,1,111,Hibernating / lost
15460.0,354,1,216.76,1,1,1,111,Hibernating / lost
15461.0,460,2,429.7,1,1,1,111,Hibernating / lost
15462.0,94,4,737.05,2,2,2,222,Others
15463.0,29,1,126.14,3,1,1,311,New customers
15464.0,338,1,1048.85,1,1,2,112,Hibernating / lost
15465.0,19,32,12655.65,3,3,3,333,Champions
15466.0,85,4,1571.01,2,2,2,222,Others
15467.0,9,3,524.88,3,2,2,322,Potential loyalists
15468.0,51,3,1430.48,2,2,2,222,Others
15469.0,50,3,874.25,2,2,2,222,Others
15470.0,575,1,63.419999999999995,1,1,1,111,Hibernating / lost
15471.0,2,3,1316.56,3,2,2,322,Potential loyalists
15472.0,113,1,371.56,2,1,1,211,Others
15473.0,14,8,2046.0,3,3,3,333,Champions
15474.0,595,1,163.1,1,1,1,111,Hibernating / lost
15475.0,77,1,454.10999999999996,2,1,1,211,Others
15476.0,380,4,2209.98,1,2,3,123,At risk
15477.0,649,1,368.4,1,1,1,111,Hibernating / lost
15478.0,40,3,2024.98,3,2,3,323,Potential loyalists
15479.0,733,1,147.4,1,1,1,111,Hibernating / lost
15480.0,116,5,6279.0,2,2,3,223,Others
15481.0,401,1,1993.34,1,1,3,113,Hibernating / lost
15482.0,15,19,14592.56,3,3,3,333,Champions
15483.0,161,10,862.2,2,3,2,232,Loyal customers
15484.0,1,6,4656.0,3,3,3,333,Champions
15485.0,30,7,5771.51,3,3,3,333,Champions
15486.0,527,1,102.0,1,1,1,111,Hibernating / lost
15487.0,679,1,231.32,1,1,1,111,Hibernating / lost
15488.0,92,5,431.92,2,2,1,221,Others
15489.0,22,8,2419.61,3,3,3,333,Champions
15490.0,430,1,217.6,1,1,1,111,Hibernating / lost
15491.0,95,6,3100.09,2,3,3,233,Loyal customers
15492.0,28,2,659.4599999999999,3,1,2,312,Potential loyalists
15493.0,32,9,4314.9800000000005,3,3,3,333,Champions
15494.0,21,5,3780.05,3,2,3,323,Potential loyalists
15495.0,379,1,246.5,1,1,1,111,Hibernating / lost
15496.0,631,1,146.14000000000001,1,1,1,111,Hibernating / lost
15497.0,17,9,8657.39,3,3,3,333,Champions
15498.0,2,44,26039.58,3,3,3,333,Champions
15499.0,723,1,161.6,1,1,1,111,Hibernating / lost
15500.0,8,4,1131.56,3,2,2,322,Potential loyalists
15501.0,404,2,402.5,1,1,1,111,Hibernating / lost
15502.0,15,14,13993.47,3,3,3,333,Champions
15503.0,362,2,267.15,1,1,1,111,Hibernating / lost
15504.0,81,4,423.85,2,2,1,221,Others
15505.0,52,5,3610.96,2,2,3,223,Others
15506.0,22,6,2040.03,3,3,3,333,Champions
15507.0,171,1,492.36,2,1,2,212,Others
15508.0,189,6,1000.27,2,3,2,232,Loyal customers
15509.0,380,1,166.51,1,1,1,111,Hibernating / lost
15510.0,330,1,250.0,1,1,1,111,Hibernating / lost
15511.0,11,5,909.23,3,2,2,322,Potential loyalists
15512.0,155,4,331.58,2,2,1,221,Others
15513.0,33,35,27750.55,3,3,3,333,Champions
15514.0,12,18,6598.55,3,3,3,333,Champions
15515.0,387,1,171.81,1,1,1,111,Hibernating / lost
15516.0,44,3,62.43,2,2,1,221,Others
15517.0,233,1,267.03,2,1,1,211,Others
15518.0,64,15,4218.94,2,3,3,233,Loyal customers
15519.0,383,2,344.61,1,1,1,111,Hibernating / lost
15520.0,1,1,343.5,3,1,1,311,New customers
15521.0,40,16,7106.69,3,3,3,333,Champions
15522.0,32,2,398.84,3,1,1,311,New customers
15523.0,84,16,17359.99,2,3,3,233,Loyal customers
15524.0,24,2,591.4,3,1,2,312,Potential loyalists
15525.0,2,4,1295.7,3,2,2,322,Potential loyalists
15526.0,33,2,148.44,3,1,1,311,New customers
